Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
007,434,145,6/10/2020 15:08,"recognition,respect,interactions",manager,I am consistently micro-managed by my supervisor even though we have the same level of experience within the unit. I have more experience within the organization and advance degrees.,,,,,,,,,,,,,,,,,,,
007,435,103,6/10/2020 15:08,"recognition,respect","manager,leadership",I have been over looked for BOND awards and other recognition for my individual contributions several times.,,,,,,,,,,,,,,,,,,,
007,436,165,6/10/2020 15:08,"access,respect",manager,Not invited to meetings outside of the team and if allowed will be coached on where to sit and what to say - most times I am encouraged to listen only. No introduction in some of the meetings.,,,,,,,,,,,,,,,,,,,
007,438,189,6/10/2020 15:08,life,leadership,"There are members of my team that are not married and have no children who are constantly on their emails. I am married with two young children, including one who has a disability. She is not my supervisor but in a position of authority and she makes what I would consider unreasonable demands in terms of deadlines and work product. She will often create a sense of urgency when there is none. There's a lot of hurry up and wait. She will also assign administrative work to me that's something simple that she could just as easily do. It's stressful and inconsiderate of the work-life balance that all employees deserve.",,,,,,,,,,,,,,,,,,,
007,439,89,6/10/2020 15:08,"respect,interactions",manager,"A manager once told me to ""hush"" during a meeting. I was asking a pointed question that another colleague ended up asking 20 minutes later.  It was demoralizing and rude.",,,,,,,,,,,,,,,,,,,
007,440,81,6/10/2020 15:10,"access,learning,career",manager,"I have felt opportunities within the organization are vast, however they are not equally available to everyone. It's basically up to your manager to seek out opportunities for you to help with growth and advancement. If my manager is not interested in advancing within the organization, then he is less inclined to take the time to seek out opportunities on my behalf even when I consistently ask for more.",,,,,,,,,,,,,,,,,,,
007,441,145,6/10/2020 15:10,"recognition,respect,interactions","manager,leadership",I had to quit a supervisor position because my director wanted me to lie on one of my reports evaluation concerning the report's performance. I refused. This supervisor started to bully me as well as my reports.,,,,,,,,,,,,,,,,,,,
007,442,190,6/10/2020 15:10,"life,respect",leadership,"When a parent passed away, I was sent an arrangement (nice thought) but it had symbols of a differing religion on it.  I think that something that didn't specifically indicate a religion may have been better as this made me feel as though it was just something done automatically and not because anybody actually cared.",,,,,,,,,,,,,,,,,,,
007,443,182,6/10/2020 15:10,"access,compensation,career,respect,interactions","leadership,hr","The company is taking steps in the right direction in terms of racial diversity and inclusion - raising awareness, specific training etc.  This is needed in the area of gender diversity and inclusion too.",,,,,,,,,,,,,,,,,,,
007,444,59,6/10/2020 15:11,"access,recognition","leadership,hr","*company* does present as a diverse and inclusive organization but it does not reflect those values in its most exclusive groups, such as sought after specialty group. I have discussed this with my direct manager who said she agrees. I am dedicated to this company and very interested in its success. With that said, *company* could benefit from hiring and allowing to participate at its top ranks, a variety of underrepresented groups and/or minority groups, rather than a having a token person to keep up appearances.",,,,,,,,,,,,,,,,,,,
007,445,187,6/10/2020 15:11,interactions,peers,There are too many labels being placed on people - I believe that by creating separate diverse groups - you are separating individuals and doesn't always provide for an inclusive group.,,,,,,,,,,,,,,,,,,,
007,446,190,6/10/2020 15:13,"respect,interactions",leadership,I have an invisible disability but I have never been willing to share this or participate in any of the disability networks because I am afraid it well be used against me.,,,,,,,,,,,,,,,,,,,
007,447,179,6/10/2020 15:13,"skills,learning,compensation,career","manager,leadership",My manager wanted to promote me but his manager does not like him. Their relationship effects the entire staff and suppresses our workflow.,,,,,,,,,,,,,,,,,,,
007,448,81,6/10/2020 15:14,"respect,other",peers,"I had someone within the company refer to a country outside of U.S. as my home, because of how I look.",,,,,,,,,,,,,,,,,,,
007,449,131,6/10/2020 15:14,"skills,career,respect","manager,leadership","Being pushed toward a management position. Voicing over and over that I do not want to manage others, but feeling like I'm not being heard.",,,,,,,,,,,,,,,,,,,
007,450,81,6/10/2020 15:16,other,peers,"Some may not find this offensive, however I don't like it when males have me walk into an elevator or through the door first because I'm female. I want to be treated as an equal.",,,,,,,,,,,,,,,,,,,
007,451,165,6/10/2020 15:16,"compensation,career",manager,I have similar performance goals and work responsibilities with my male colleague however we have different titles and pay grades.,,,,,,,,,,,,,,,,,,,
007,452,145,6/10/2020 15:17,"recognition,respect","manager,leadership",I am not given the support of confidence by management.,,,,,,,,,,,,,,,,,,,
007,92,103,6/10/2020 14:46,"access,skills","manager,leadership,peers",I am not given opportunities to voice my opinions.,,,,,,,,,,,,,,,,,,,
007,455,51,6/10/2020 15:18,"skills,recognition,respect",leadership,Male managers are able to push through promotions a lot easier than female managers.,,,,,,,,,,,,,,,,,,,
007,456,154,6/10/2020 15:19,"respect,interactions",manager,I have had inappropriate comments made to me based on my gender as a women.,,,,,,,,,,,,,,,,,,,
007,457,181,6/10/2020 15:19,career,peers,White males disproportionally make up the management of *company*. The minorities and females hit a glass ceiling when trying to move up the management ladder. The perception is that minorities and females must work 3X times harder and put in more time at the organization before being permitted to move up the ladder.,,,,,,,,,,,,,,,,,,,
007,458,145,6/10/2020 15:19,"skills,career","manager,leadership",I am consistently passed over for special projects that produce a higher IC or lead to a higher position.,,,,,,,,,,,,,,,,,,,
007,459,131,6/10/2020 15:20,"skills,career,life","manager,leadership","While being given opportunity for special projects, because base work is not regulated as a result, I end up overwhelmed and feel like I have to pass over interesting additional opportunities.",,,,,,,,,,,,,,,,,,,
007,460,59,6/10/2020 15:20,"compensation,career","manager,leadership,hr","My particular personality type (introverted and analytical) receives less recognition than outspoken and assertive individuals. The ""goals"" for our group seem to try to mold individuals into a particular type of person rather than value the diverse skill sets that exist on my team. Those who are promoted are prototypes of the white males who lead my group.",,,,,,,,,,,,,,,,,,,
007,461,51,6/10/2020 15:20,access,peers,Minority religious events do not always get the same recognition.,,,,,,,,,,,,,,,,,,,
007,462,64,6/10/2020 15:21,"access,skills,learning,compensation,career,life,recognition,respect,interactions","manager,leadership,policy,hr,peers","It‚'s incredibly difficult to share details when I have lost trust... I believe that the numbers will tell you. How many employees have never been promoted? At the same pay grade level. Gender? Race? Why? 

Managers provide one lens to their superiors and HR. How can leaders get the truth? How can employees feel safe?",,,,,,,,,,,,,,,,,,,
007,463,192,6/10/2020 15:21,career,manager,Because I am an older employee I am often overlooked for special opportunities,,,,,,,,,,,,,,,,,,,
007,464,160,6/10/2020 15:21,"life,recognition,respect",leadership,The supporting staff do not get the same work life balance as everyone in the company. They get less work from home days. On *company* Volunteer days the lower level staff needs to use personal time or make up the time if the event is less then 8 hours.  Everyone else gets to go home and do not need to make up the time which discourages the supporting staff to volunteer.,,,,,,,,,,,,,,,,,,,
